source_id,source_material,source_topic,wp_claims_after_repair,corrected_design_decision,target_file_or_boundary,acceptance_tests_from_source_row,acceptance_matrix_links_after_repair,chain_status
O02,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/audit_scorer_component_contracts_v1.py,Component contract audit tool,"WP04 Asset pack, install, verify, preflight: adapt / E — Asset, backend, and language-model authority | WP12 Component registry and authority: adapt / B + C — Core contracts, component registry, scorer lane registry | WP13 Capability gates and blocked reasons: adopt / B + C + D — Capability gates and requested/effective state | WP18 Scorer lane integration: adapt / C + D — One scorer interface, explicit V1 lanes | WP19 Strict cleanup and deprecation: adopt_aggressive / I — Strict cleanup and deprecation",adapt -> component registry audit; Use as source evidence for registry acceptance tests.,component registry audit,tests/contracts/test_scorer_registry_contract.py,,ok
O03,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/audit_scorer_component_features_v1.py,Component feature audit tool,"WP04 Asset pack, install, verify, preflight: adapt / E — Asset, backend, and language-model authority | WP12 Component registry and authority: adapt / B + C — Core contracts, component registry, scorer lane registry | WP13 Capability gates and blocked reasons: adopt / B + C + D — Capability gates and requested/effective state | WP18 Scorer lane integration: adapt / C + D — One scorer interface, explicit V1 lanes | WP19 Strict cleanup and deprecation: adopt_aggressive / I — Strict cleanup and deprecation",adapt -> component registry audit; Use selectively; keep V1 core minimal.,component registry audit,tests/contracts/test_component_contracts.py,,ok
O04,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/oracle_policy.py,Oracle policy implementation,WP15 Fixed-instance and experiment-ledger roadmap: roadmap_light / J — Experimental preservation plus light V1 identity,adopt -> oracle/truth separation; Translate useful fields into V1 identity/reporting contracts.,oracle/truth separation,tests/contracts/test_oracle_truth_separation_contract.py,,ok
O05,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/oracle_floor_guard.py,Oracle floor guard,WP15 Fixed-instance and experiment-ledger roadmap: roadmap_light / J — Experimental preservation plus light V1 identity,experimental -> experimental benchmark safety; Keep in experimental/benchmark tooling.,experimental benchmark safety,experimental/tests/tools/test_no_wli_oracle_policy.py,,ok
O06,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/run_manifest.py,No-WLI run manifest,"WP16 Artifact agreement and review-pack closure: adopt / G — Artifact agreement and review pack closure | WP17 Runner, resume, and partial-state contract: experimental_boundary / J — Experimental save/restore boundary",adapt -> run identity + artifact agreement; Borrow manifest/status discipline; avoid full long-run machinery in V1.,run identity + artifact agreement,tests/api/test_artifact_agreement.py,,ok
O07,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/artifact_resume.py,No-WLI artifact resume,"WP16 Artifact agreement and review-pack closure: adopt / G — Artifact agreement and review pack closure | WP17 Runner, resume, and partial-state contract: experimental_boundary / J — Experimental save/restore boundary",roadmap -> experimental save/restore boundary; Keep experimental; V1 only has unsupported-resume boundary.,experimental save/restore boundary,tests/contracts/test_resume_boundary_contract.py,,ok
O08,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/resume_handoff_artifacts.py,Resume handoff artifacts implementation,"WP16 Artifact agreement and review-pack closure: adopt / G — Artifact agreement and review pack closure | WP17 Runner, resume, and partial-state contract: experimental_boundary / J — Experimental save/restore boundary",roadmap -> experimental save/restore boundary; Preserve as experimental branch source; do not integrate into V1.,experimental save/restore boundary,tests/contracts/test_resume_boundary_contract.py,,ok
O09,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/resume_from_artifact.py,Resume from artifact implementation,"WP17 Runner, resume, and partial-state contract: experimental_boundary / J — Experimental save/restore boundary",roadmap -> experimental save/restore boundary; Park; avoid V1 scope creep.,experimental save/restore boundary,tests/contracts/test_resume_boundary_contract.py,,ok
O10,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/benchmark_fast_span_hamming_probe_v1.py,Fast span-Hamming probe,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,adopt -> span-Hamming V1 performance/parity evidence; Use as reference for V1 backend parity/performance checks.,span-Hamming V1 performance/parity evidence,tests/scoring/span_hamming/test_fast_span_hamming_backend.py,,ok
O11,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/calibrate_span_hamming_full_space_v1.py,Span-Hamming full-space calibration,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,adopt -> span-Hamming V1 calibration evidence; Use as provenance/source reference; V1 runtime consumes validated assets.,span-Hamming V1 calibration evidence,tests/scoring/span_hamming/test_calibrated_assets.py,,ok
O12,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/run_span_hamming_full_policy_cut_calibration_v1.py,Span-Hamming policy cut calibration run,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,adopt -> span-Hamming V1 calibration evidence; Keep as experimental/calibration tool reference; V1 runtime remains config-driven.,span-Hamming V1 calibration evidence,tests/scoring/span_hamming/test_calibrated_assets.py,,ok
O13,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/run_phaseB_span_hamming_real_candidate_road_test_v1.py,Span-Hamming real candidate road test,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,"adopt -> span-Hamming V1 behavioural evidence; Use as source reference for tutorial/acceptance, not runtime dependency.",span-Hamming V1 behavioural evidence,tests/scoring/test_span_hamming_integration.py,,ok
O14,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/build_phaseB_span_hamming_multiscore_hard_pair_report_v1.py,Span-Hamming multiscore hard-pair report builder,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,adopt -> span-Hamming V1 reporting evidence; Borrow report fields only where they fit core RDP reporting.,span-Hamming V1 reporting evidence,tests/scoring/test_scorer_report_lane_sections.py,,ok
O15,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/build_phaseB_ngram_hamming_full_raw_assets_v1.py,Build full raw n-gram assets,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,experimental -> experimental no-WLI scoring; Keep experimental; do not require for V1/casual solvers.,experimental no-WLI scoring,experimental/tests/tools/test_phaseB_ngram_hamming_asset_provenance_inventory_v1.py,,ok
O16,tools.zip::tools/benchmarks/periodic_sub_trans/no_wli/analysis/build_phaseB_ngram_hamming_fast_runtime_lookup_index_v1.py,Build fast runtime n-gram lookup index,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,experimental -> experimental no-WLI scoring; Keep experimental; no V1 production lane.,experimental no-WLI scoring,experimental/tests/scoring/ngram_hamming/test_fast_ngram_hamming_backend.py,,ok
P01,planning.zip::planning/projects/no_wli/20_active_plans/no_wli_scorer_failure_and_inventory_plan_2026-05-02.md,No-WLI scorer failure and inventory plan,WP01 Core contract types: adopt_and_merge / B — Typed core contracts and shared status vocabulary,adapt -> component registry and scorer lane status; Use in Stage 2 WP map; implementation via typed registry not tool copy.,component registry and scorer lane status,tests/contracts/test_scorer_registry_contract.py,,ok
P02,planning.zip::planning/projects/no_wli/20_active_plans/span_hamming_fast_backend_probe_s1f0_2026-05-02.md,Fast span-Hamming backend probe plan,WP01 Core contract types: adopt_and_merge / B — Typed core contracts and shared status vocabulary,adopt -> span-Hamming V1 backend parity; Reference in span-Hamming V1 design note.,span-Hamming V1 backend parity,tests/scoring/span_hamming/test_fast_span_hamming_backend.py,,ok
P03,planning.zip::planning/projects/no_wli/20_active_plans/no_wli_span_hamming_full_policy_cut_calibration_run_2026-05-03.md,Span-Hamming calibration plan,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,adopt -> span-Hamming V1 calibrated mode; Reference in Stage 4 span-Hamming design.,span-Hamming V1 calibrated mode,tests/scoring/span_hamming/test_calibrated_assets.py,G03 calibrated span-Hamming: tests/scoring/span_hamming/test_calibrated_assets.py,ok
P04,planning.zip::planning/projects/no_wli/20_active_plans/phaseB_ngram_hamming_coherence_scorer_v1_plan_2026-05-14.md,N-gram coherence scorer plan,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,experimental -> experimental no-WLI scoring; Tag as experimental branch only by executive decision.,experimental no-WLI scoring,experimental/tests/scoring/ngram_hamming/test_reference_ngram_hamming.py,A02 experimental boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_resume_boundary_contract.py | J00 n-gram Hamming boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_scorer_registry_contract.py | J01 huge n-gram assets boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_asset_registry_contract.py,ok
P05,planning.zip::planning/projects/no_wli/20_active_plans/phaseB_ngram_hamming_order4_size_and_readiness_plan_2026-06-03.md,N-gram order4 readiness plan,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,experimental -> experimental no-WLI scoring; Keep outside V1 to avoid huge casual-solver data requirement.,experimental no-WLI scoring,experimental/tests/scoring/ngram_hamming/test_fast_ngram_hamming_backend.py,A02 experimental boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_resume_boundary_contract.py | J00 n-gram Hamming boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_scorer_registry_contract.py | J01 huge n-gram assets boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_asset_registry_contract.py,ok
P06,planning.zip::planning/projects/rdp_v1/20_active_plans/api_run_artifact_manifest_owner_contract_2026-05-27.md,Artifact manifest owner contract,WP16 Artifact agreement and review-pack closure: adopt / G — Artifact agreement and review pack closure,adopt -> artifact agreement; Fold into artifact agreement Stage 6/7.,artifact agreement,tests/api/test_artifact_agreement.py,H02 artifact agreement: tests/api/test_artifact_agreement.py; tests/api/test_run_artifact_manifest.py,ok
P07,planning.zip::planning/projects/rdp_v1/20_active_plans/api_run_artifact_export_inventory_design_2026-05-26.md,Artifact export inventory design,"WP00 Release branch and manifest: adopt / A — Release authority, manifest, and scope lock | WP05 Build and noob install: adopt_later / H — Install and user-facing release readiness | WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts | WP07 LP Workbench tutorials: adopt / H — LP tutorials and release demos | WP08 Simple cipher tutorial suite: adopt / H — Simple cipher tutorials and ScheduledStreamLookup demos | WP09 Release acceptance: adopt / H — Final acceptance gate",adopt -> artifact agreement; Use to extend run artifact manifest without replacing it.,artifact agreement,tests/api/test_artifact_agreement.py,H02 artifact agreement: tests/api/test_artifact_agreement.py; tests/api/test_run_artifact_manifest.py | I00 ScheduledStreamLookup canonical cipher: tests/api/test_scheduled_stream_lookup_wrappers.py; tests/ciphers/test_scheduled_stream_lookup_strict_config.py | I04 real solve tutorials: tests/tutorials/test_scheduled_stream_lookup_real_solve_tutorial.py; tests/api/test_scheduled_stream_lookup_wrappers.py | K02 docs/tutorial cleanup: tests/tutorials/test_scheduled_stream_lookup_real_solve_tutorial.py; tests/contracts/test_v1_scope_lock_contract.py,ok
P08,planning.zip::planning/projects/rdp_v1/20_active_plans/retained_state_plaintext_rescore_minimum_contract_2026-05-15.md,Retained-state plaintext rescore contract,"WP00 Release branch and manifest: adopt / A — Release authority, manifest, and scope lock | WP05 Build and noob install: adopt_later / H — Install and user-facing release readiness | WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts | WP07 LP Workbench tutorials: adopt / H — LP tutorials and release demos | WP08 Simple cipher tutorial suite: adopt / H — Simple cipher tutorials and ScheduledStreamLookup demos | WP09 Release acceptance: adopt / H — Final acceptance gate",experimental -> experimental no-WLI scoring preservation; Keep experimental; V1 does not depend on retained-state scoring.,experimental no-WLI scoring preservation,experimental/tests/scoring/test_retained_state_plaintext_rescore.py,I00 ScheduledStreamLookup canonical cipher: tests/api/test_scheduled_stream_lookup_wrappers.py; tests/ciphers/test_scheduled_stream_lookup_strict_config.py | I04 real solve tutorials: tests/tutorials/test_scheduled_stream_lookup_real_solve_tutorial.py; tests/api/test_scheduled_stream_lookup_wrappers.py | J02 report-only/no-rank-effect discipline: tests/scoring/test_report_only_sections_have_no_rank_effect.py; experimental/tests/scoring/test_retained_state_plaintext_rescore.py | J03 resume boundary: tests/contracts/test_resume_boundary_contract.py | K02 docs/tutorial cleanup: tests/tutorials/test_scheduled_stream_lookup_real_solve_tutorial.py; tests/contracts/test_v1_scope_lock_contract.py,ok
S01,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP11_NO_WLI_SPAN_NGRAM_AUDIT.md,WP11 no-WLI span/n-gram audit,WP11 no-WLI / span-Hamming / n-gram Hamming audit: split / D + J — split: span-Hamming V1; new n-gram scoring experimental,split -> span-Hamming V1 + n-gram experimental; Split: span-Hamming V1; n-gram scoring experimental.,span-Hamming V1 + n-gram experimental,Stage 2 corrected WP map,A00 release authority: tests/contracts/test_v1_scope_lock_contract.py | A02 experimental boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_resume_boundary_contract.py | G00 span-Hamming backend: tests/scoring/span_hamming/test_span_hamming_backend.py | J00 n-gram Hamming boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_scorer_registry_contract.py,ok
S02,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP12_COMPONENT_REGISTRY_AND_AUTHORITY.md,WP12 component registry and authority,"WP01 Core contract types: adopt_and_merge / B — Typed core contracts and shared status vocabulary | WP12 Component registry and authority: adapt / B + C — Core contracts, component registry, scorer lane registry",adapt -> core component contracts + registries; Implement via typed enums/dataclasses and sidecar registries.,core component contracts + registries,tests/contracts/test_component_contracts.py,B00 typed core contracts: tests/contracts/test_component_contracts.py | B01 typed core contracts: tests/contracts/test_no_raw_string_core_labels.py | D00 scorer registry: tests/contracts/test_scorer_registry_contract.py,ok
S03,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP13_CAPABILITY_GATES_AND_BLOCKED_REASONS.md,WP13 capability gates and blocked reasons,WP01 Core contract types: adopt_and_merge / B — Typed core contracts and shared status vocabulary | WP13 Capability gates and blocked reasons: adopt / B + C + D — Capability gates and requested/effective state,"adopt -> capability gates; Make this V1-blocking, including Hamming/span-Hamming.",capability gates,tests/contracts/test_no_silent_fallback_contract.py,B00 typed core contracts: tests/contracts/test_component_contracts.py | B02 typed core contracts: tests/contracts/test_component_contracts.py; tests/contracts/test_capability_gates.py | C00 capability gates: tests/contracts/test_capability_gates.py; tests/contracts/test_no_silent_fallback_contract.py | C01 capability gates: tests/contracts/test_capability_gates.py | C02 capability gates: tests/contracts/test_no_silent_fallback_contract.py | C03 capability gates: tests/scoring/test_requested_lanes_block_not_warn.py | E03 ScoringConfig: tests/contracts/test_no_silent_fallback_contract.py; tests/core/test_scoring_requested_lane_detection.py | F00 Hamming strictness: tests/scoring/test_no_silent_hamming_fallback.py | F01 span-Hamming strictness: tests/scoring/test_no_silent_span_hamming_fallback.py | F02 strict fallback reporting: tests/scoring/test_scorer_lane_status_report.py; tests/contracts/test_no_silent_fallback_contract.py,ok
S04,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP14_SCORER_LANGUAGE_MODEL_ASSET_EXPOSURE.md,WP14 scorer/language-model/asset exposure,"WP00 Release branch and manifest: adopt / A — Release authority, manifest, and scope lock | WP02 Diagnostics hooks: adapt / C — Diagnostics as component/lane/asset status | WP04 Asset pack, install, verify, preflight: adapt / E — Asset, backend, and language-model authority | WP14 Scorer, language-model, and asset exposure: adapt / C + D + E — Scorer lane, LM, asset, and backend status","adapt -> asset/backend visibility; Keep for V1, excluding n-gram production scoring.",asset/backend visibility,tests/contracts/test_asset_registry_contract.py,B03 typed core contracts: tests/contracts/test_component_contracts.py; tests/api/test_artifact_agreement.py; tests/scoring/test_scorer_report_lane_sections.py | D02 asset registry: tests/contracts/test_asset_registry_contract.py; tests/scoring/language_model/test_lm_asset_status.py | D03 language-model status: tests/scoring/language_model/test_lm_asset_status.py; tests/scoring/language_model/test_ecdf_status_reporting.py,ok
S05,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP15_FIXED_INSTANCE_AND_EXPERIMENT_LEDGER_ROADMAP.md,WP15 fixed-instance and experiment ledger roadmap,"WP00 Release branch and manifest: adopt / A — Release authority, manifest, and scope lock | WP15 Fixed-instance and experiment-ledger roadmap: roadmap_light / J — Experimental preservation plus light V1 identity",roadmap_light -> run identity; Add light identity/oracle separation only; park full ledger.,run identity,tests/contracts/test_fixed_instance_identity_contract.py,J04 oracle/truth separation: tests/contracts/test_oracle_truth_separation_contract.py; tests/tools/test_no_wli_oracle_contract.py,ok
S06,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP16_ARTIFACT_AGREEMENT_AND_REVIEW_PACK_CLOSURE.md,WP16 artifact agreement and review pack closure,WP16 Artifact agreement and review-pack closure: adopt / G — Artifact agreement and review pack closure,adopt -> artifact agreement; Implement V1 artifact agreement helper and tests.,artifact agreement,tests/api/test_artifact_agreement.py,B03 typed core contracts: tests/contracts/test_component_contracts.py; tests/api/test_artifact_agreement.py; tests/scoring/test_scorer_report_lane_sections.py | H02 artifact agreement: tests/api/test_artifact_agreement.py; tests/api/test_run_artifact_manifest.py | H03 portable artifacts: tests/api/test_run_artifact_manifest.py; tests/api/test_artifact_agreement.py,ok
S07,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP17_RUNNER_RESUME_AND_PARTIAL_STATE_CONTRACT.md,WP17 runner/resume/partial-state contract,"WP17 Runner, resume, and partial-state contract: experimental_boundary / J — Experimental save/restore boundary",roadmap -> experimental save/restore boundary; V1 only exposes unsupported resume boundary; full save/restore experimental.,experimental save/restore boundary,tests/contracts/test_resume_boundary_contract.py,A00 release authority: tests/contracts/test_v1_scope_lock_contract.py | A02 experimental boundary: tests/contracts/test_experimental_boundary_ngram_hamming_not_v1.py; tests/contracts/test_resume_boundary_contract.py | J03 resume boundary: tests/contracts/test_resume_boundary_contract.py,ok
S08,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP18_SCORER_LANE_INTEGRATION.md,WP18 scorer lane integration,"WP02 Diagnostics hooks: adapt / C — Diagnostics as component/lane/asset status | WP14 Scorer, language-model, and asset exposure: adapt / C + D + E — Scorer lane, LM, asset, and backend status | WP18 Scorer lane integration: adapt / C + D — One scorer interface, explicit V1 lanes",adapt -> scorer lane status/reporting; Integrate LM/Hamming/span-Hamming/word-ngram visibility; exclude n-gram production lane.,scorer lane status/reporting,tests/scoring/test_scorer_lane_status_report.py,C01 capability gates: tests/contracts/test_capability_gates.py | D00 scorer registry: tests/contracts/test_scorer_registry_contract.py | D01 scorer registry: tests/contracts/test_scorer_registry_contract.py; tests/scoring/test_scorer_lane_status_report.py | F00 Hamming strictness: tests/scoring/test_no_silent_hamming_fallback.py | F01 span-Hamming strictness: tests/scoring/test_no_silent_span_hamming_fallback.py | F02 strict fallback reporting: tests/scoring/test_scorer_lane_status_report.py; tests/contracts/test_no_silent_fallback_contract.py | G05 span-Hamming integration: tests/scoring/test_span_hamming_integration.py; tests/scoring/test_scorer_lane_status_report.py | H00 scorer reports: tests/scoring/test_scorer_report_lane_sections.py,ok
S09,v1_spec_pack::rdp_v1_full_hardening_release_spec_pack_with_no_wli_wp11_wp19_2026-06-09/work_packages/WP19_STRICT_CLEANUP_AND_DEPRECATION.md,WP19 strict cleanup and deprecation,WP05 Build and noob install: adopt_later / H — Install and user-facing release readiness | WP07 LP Workbench tutorials: adopt / H — LP tutorials and release demos | WP09 Release acceptance: adopt / H — Final acceptance gate | WP19 Strict cleanup and deprecation: adopt_aggressive / I — Strict cleanup and deprecation,"adopt -> strict cleanup/deprecation; Be aggressive: remove superseded legacy paths, with tests proving no silent loss.",strict cleanup/deprecation,tests/contracts/test_no_raw_string_core_labels.py,A00 release authority: tests/contracts/test_v1_scope_lock_contract.py | B01 typed core contracts: tests/contracts/test_no_raw_string_core_labels.py | C03 capability gates: tests/scoring/test_requested_lanes_block_not_warn.py | E02 ScoringConfig: tests/core/test_scoring_requested_lane_detection.py; tests/contracts/test_no_raw_string_core_labels.py | K00 legacy alias cleanup: tests/api/test_no_legacy_solve_alias.py | K01 config shim cleanup: tests/core/test_no_dead_config_shim_imports.py | K02 docs/tutorial cleanup: tests/tutorials/test_scheduled_stream_lookup_real_solve_tutorial.py; tests/contracts/test_v1_scope_lock_contract.py | K03 full acceptance suite: full existing test/tutorial suite plus Stage 7 matrix tests,ok
X01,pass7_pack::01_crosscheck_findings.md,Pass7 cross-check findings,"WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts",adopt -> source-supported correction record; Use as Stage 2 correction basis.,source-supported correction record,Stage 2 corrected WP map,A00 release authority: tests/contracts/test_v1_scope_lock_contract.py | A01 release authority: tests/contracts/test_source_decision_ledger_completeness.py,ok
X02,pass7_pack::02_contradictions_and_adjustments.md,Pass7 contradictions and adjustments,"WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts",adopt -> contradiction log; Carry into design and implementation notes.,contradiction log,Stage 3 design spec,A00 release authority: tests/contracts/test_v1_scope_lock_contract.py | A01 release authority: tests/contracts/test_source_decision_ledger_completeness.py | B01 typed core contracts: tests/contracts/test_no_raw_string_core_labels.py | C02 capability gates: tests/contracts/test_no_silent_fallback_contract.py | E03 ScoringConfig: tests/contracts/test_no_silent_fallback_contract.py; tests/core/test_scoring_requested_lane_detection.py | K00 legacy alias cleanup: tests/api/test_no_legacy_solve_alias.py,ok
X03,pass7_pack::03_developer_integration_order.md,Pass7 developer integration order,"WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts",adopt -> implementation staging; Update order to reflect executive decision: n-gram scoring experimental.,implementation staging,Stage 6 exact implementation phases,A01 release authority: tests/contracts/test_source_decision_ledger_completeness.py | K02 docs/tutorial cleanup: tests/tutorials/test_scheduled_stream_lookup_real_solve_tutorial.py; tests/contracts/test_v1_scope_lock_contract.py,ok
X04,pass7_pack::04_tests_to_promote_first.md,Pass7 tests to promote first,"WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts",adopt -> test acceptance matrix; Use as seed for Stage 7 test matrix.,test acceptance matrix,Stage 7 test acceptance matrix,A01 release authority: tests/contracts/test_source_decision_ledger_completeness.py | C00 capability gates: tests/contracts/test_capability_gates.py; tests/contracts/test_no_silent_fallback_contract.py | K03 full acceptance suite: full existing test/tutorial suite plus Stage 7 matrix tests,ok
X05,pass7_pack::wp11_wp19_crosscheck_matrix.tsv,Pass7 WP11-WP19 crosscheck matrix,"WP06 Docs front door and docs tests: adopt / H — Docs, tutorials, and release-facing contracts | WP09 Release acceptance: adopt / H — Final acceptance gate","adopt -> WP evidence matrix; Use as a source, but revise decisions for n-gram/save-restore experimental boundary.",WP evidence matrix,Stage 2 corrected WP map,A00 release authority: tests/contracts/test_v1_scope_lock_contract.py | A01 release authority: tests/contracts/test_source_decision_ledger_completeness.py,ok
