aggregate_rows,bytes,count_sum,dictionary_cut,dictionary_kept_rows,direction,manifest_path,ngram_order,output_file,output_file_exists,shard_index,source_file_name
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0064__2_e.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0064__2_e.txt/strict_fwd/ngram2.csv.gz,True,64,2 e.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0065__2_n3.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0065__2_n3.txt/normal_fwd/ngram2.csv.gz,True,65,2 n3.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0065__2_n3.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0065__2_n3.txt/strict_fwd/ngram2.csv.gz,True,65,2 n3.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0066__2a1_4.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0066__2a1_4.txt/normal_fwd/ngram2.csv.gz,True,66,2a1 4.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0066__2a1_4.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0066__2a1_4.txt/strict_fwd/ngram2.csv.gz,True,66,2a1 4.txt
1238,56919,8334870799,normal,1248,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0067__3_1.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0067__3_1.txt/normal_fwd/ngram2.csv.gz,True,67,3 1.txt
1238,56915,8334870799,strict,1248,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0067__3_1.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0067__3_1.txt/strict_fwd/ngram2.csv.gz,True,67,3 1.txt
305003,19282327,7484835778,normal,306279,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0068__3_10.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0068__3_10.txt/normal_fwd/ngram2.csv.gz,True,68,3 10.txt
126450,7975732,5622339505,strict,126869,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0068__3_10.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0068__3_10.txt/strict_fwd/ngram2.csv.gz,True,68,3 10.txt
182592,12011779,4074230404,normal,183519,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0069__3_11.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0069__3_11.txt/normal_fwd/ngram2.csv.gz,True,69,3 11.txt
82182,5269261,3132113182,strict,82302,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0069__3_11.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0069__3_11.txt/strict_fwd/ngram2.csv.gz,True,69,3 11.txt
105211,7111409,2053843540,normal,106036,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0070__3_12.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0070__3_12.txt/normal_fwd/ngram2.csv.gz,True,70,3 12.txt
47694,3078801,1519821106,strict,47914,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0070__3_12.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0070__3_12.txt/strict_fwd/ngram2.csv.gz,True,70,3 12.txt
21883,1049357,57957538183,normal,22027,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0071__3_2.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0071__3_2.txt/normal_fwd/ngram2.csv.gz,True,71,3 2.txt
21780,1044840,57957285665,strict,21924,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0071__3_2.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0071__3_2.txt/strict_fwd/ngram2.csv.gz,True,71,3 2.txt
177408,8264942,46071505611,normal,178529,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0072__3_3.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0072__3_3.txt/normal_fwd/ngram2.csv.gz,True,72,3 3.txt
177408,8265026,46071505611,strict,178529,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0072__3_3.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0072__3_3.txt/strict_fwd/ngram2.csv.gz,True,72,3 3.txt
476479,22440886,46299674730,normal,479159,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0073__3_4.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0073__3_4.txt/normal_fwd/ngram2.csv.gz,True,73,3 4.txt
475884,22414029,46288918274,strict,478564,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0073__3_4.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0073__3_4.txt/strict_fwd/ngram2.csv.gz,True,73,3 4.txt
703596,34388530,30041212418,normal,706591,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0074__3_5.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0074__3_5.txt/normal_fwd/ngram2.csv.gz,True,74,3 5.txt
319790,16387427,26210658489,strict,321305,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0074__3_5.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0074__3_5.txt/strict_fwd/ngram2.csv.gz,True,74,3 5.txt
784150,40018111,24522566615,normal,786685,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0075__3_6.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0075__3_6.txt/normal_fwd/ngram2.csv.gz,True,75,3 6.txt
332511,17800940,19911970417,strict,333624,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0075__3_6.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0075__3_6.txt/strict_fwd/ngram2.csv.gz,True,75,3 6.txt
717208,38784255,21630447685,normal,718601,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0076__3_7.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0076__3_7.txt/normal_fwd/ngram2.csv.gz,True,76,3 7.txt
302902,17052906,17693921007,strict,303705,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0076__3_7.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0076__3_7.txt/strict_fwd/ngram2.csv.gz,True,76,3 7.txt
609887,35068570,16910019078,normal,611569,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0077__3_8.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0077__3_8.txt/normal_fwd/ngram2.csv.gz,True,77,3 8.txt
250250,14720465,13161555036,strict,250871,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0077__3_8.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0077__3_8.txt/strict_fwd/ngram2.csv.gz,True,77,3 8.txt
457705,27715258,12316859905,normal,459272,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0078__3_9.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0078__3_9.txt/normal_fwd/ngram2.csv.gz,True,78,3 9.txt
183045,11175082,9176759167,strict,183480,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0078__3_9.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0078__3_9.txt/strict_fwd/ngram2.csv.gz,True,78,3 9.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0079__3_e.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0079__3_e.txt/normal_fwd/ngram2.csv.gz,True,79,3 e.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0079__3_e.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0079__3_e.txt/strict_fwd/ngram2.csv.gz,True,79,3 e.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0080__3_n7.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0080__3_n7.txt/normal_fwd/ngram2.csv.gz,True,80,3 n7.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0080__3_n7.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0080__3_n7.txt/strict_fwd/ngram2.csv.gz,True,80,3 n7.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0081__3_q.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0081__3_q.txt/normal_fwd/ngram2.csv.gz,True,81,3 q.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0081__3_q.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0081__3_q.txt/strict_fwd/ngram2.csv.gz,True,81,3 q.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0082__3a1_7.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0082__3a1_7.txt/normal_fwd/ngram2.csv.gz,True,82,3a1 7.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0082__3a1_7.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0082__3a1_7.txt/strict_fwd/ngram2.csv.gz,True,82,3a1 7.txt
0,156,0,normal,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0083__3a1_e.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0083__3a1_e.txt/normal_fwd/ngram2.csv.gz,True,83,3a1 e.txt
0,156,0,strict,0,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0083__3a1_e.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0083__3a1_e.txt/strict_fwd/ngram2.csv.gz,True,83,3a1 e.txt
4543,220456,5281499997,normal,4573,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0084__4_1.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0084__4_1.txt/normal_fwd/ngram2.csv.gz,True,84,4 1.txt
4534,220001,5279621917,strict,4564,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0084__4_1.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0084__4_1.txt/strict_fwd/ngram2.csv.gz,True,84,4 1.txt
716572,45723295,4771032356,normal,719987,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0085__4_10.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0085__4_10.txt/normal_fwd/ngram2.csv.gz,True,85,4 10.txt
331524,21265214,3725500198,strict,332812,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0085__4_10.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0085__4_10.txt/strict_fwd/ngram2.csv.gz,True,85,4 10.txt
422909,27973985,2642695248,normal,425095,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0086__4_11.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0086__4_11.txt/normal_fwd/ngram2.csv.gz,True,86,4 11.txt
211643,13708228,2106238051,strict,212112,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0086__4_11.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0086__4_11.txt/strict_fwd/ngram2.csv.gz,True,86,4 11.txt
239765,16560174,1342446478,normal,241585,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0087__4_12.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0087__4_12.txt/normal_fwd/ngram2.csv.gz,True,87,4 12.txt
121675,8053293,1081900883,strict,122296,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0087__4_12.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0087__4_12.txt/strict_fwd/ngram2.csv.gz,True,87,4 12.txt
50799,3608611,186444716,normal,51050,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0088__4_14.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0088__4_14.txt/normal_fwd/ngram2.csv.gz,True,88,4 14.txt
27292,1724190,145665458,strict,27315,fwd,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0088__4_14.txt/shard_manifest.json,2,output/tools/benchmarks/periodic_sub_trans/no_wli/analysis/phaseB_ngram_hamming_full_raw_asset_shards_v1/20260530T120414Z__phaseB_ngram_hamming_full_raw_asset_shards_v1/order_2/shard_0088__4_14.txt/strict_fwd/ngram2.csv.gz,True,88,4 14.txt
